package_code,procedure_name,tier3_cost,tier2_cost,tier1_cost,category,private_tier1,private_tier2,private_tier3,private_metro
SB009,"Fracture - Long Bones
- Metaphyseal - ORIF",16400.0,19200.0,20500.0,SB,65600.0,61440.0,52480.0,82000.0
SB010,"Fixation of Diaphyseal
Fracture - Long Bone",20800.0,24400.0,26000.0,SB,83200.0,78080.0,66560.0,104000.0
SB010,"Fixation of Diaphyseal
Fracture - Long Bone",20800.0,24400.0,26000.0,SB,83200.0,78080.0,66560.0,104000.0
SB011,"Surgery for
Comminuted Fracture -
Olecranon of Ulna",11800.0,13900.0,14800.0,SB,47360.0,44480.0,37760.0,59200.0
SB012,Fracture Head radius,10000.0,11700.0,12500.0,SB,40000.0,37440.0,32000.0,50000.0
SB012,Fracture Head radius,9200.0,10800.0,11500.0,SB,36800.0,34560.0,29440.0,46000.0
SB013,"Fracture - Single Bone
- Forearm - ORIF -
Plating / Nailing",8900.0,10500.0,11200.0,SB,35840.0,33600.0,28480.0,44800.0
SB014,"Fracture - Both Bones -
Forearm - ORIF -
Plating / Nailing",16100.0,18900.0,20200.0,SB,64640.0,60480.0,51520.0,80800.0
SB015,"Fracture Condyle -
Humerus - ORIF",8500.0,10000.0,10700.0,SB,34240.0,32000.0,27200.0,42800.0
SB015,"Fracture Condyle -
Humerus - ORIF",8500.0,10000.0,10700.0,SB,34240.0,32000.0,27200.0,42800.0
SB016,"Fracture intercondylar
Humerus + olecranon
osteotomy",15100.0,17700.0,18900.0,SB,60480.0,56640.0,48320.0,75600.0
SB017,"Displaced Clavicle
Fracture",17000.0,19900.0,21300.0,SB,68160.0,63680.0,54400.0,85200.0
SB018,Fracture - Acetabulum,28000.0,32800.0,35000.0,SB,112000.0,104960.0,89600.0,140000.0
SB018,Fracture - Acetabulum,33500.0,39200.0,41900.0,SB,134080.0,125440.0,107200.0,167600.0
SB019,Fracture - Neck Femur,15500.0,18200.0,19400.0,SB,62080.0,58240.0,49600.0,77600.0
SB019,Fracture - Neck Femur,18400.0,21600.0,23000.0,SB,73600.0,69120.0,58880.0,92000.0
SB019,Fracture - Neck Femur,16100.0,18900.0,20200.0,SB,64640.0,60480.0,51520.0,80800.0
SB020,Ankle Fractures,15600.0,18300.0,19500.0,SB,62400.0,58560.0,49920.0,78000.0
SB021,"Cervical spine fixation
including odontoid",26700.0,30300.0,32000.0,SB,102400.0,96960.0,85440.0,128000.0
SB022,"Dorsal and lumber
spine fixation",50000.0,56800.0,60000.0,SB,192000.0,181760.0,160000.0,240000.0
SB022,"Dorsal and lumber
spine fixation",37500.0,42600.0,45000.0,SB,144000.0,136320.0,120000.0,180000.0
SB023,"Bone grafting for Non
union",18600.0,21800.0,23300.0,SB,74560.0,69760.0,59520.0,93200.0
SB024,"Arthorotomy of any
joint",14000.0,16400.0,17500.0,SB,56000.0,52480.0,44800.0,70000.0
SB025,Arthrolysis of joint,15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB025,Arthrolysis of joint,15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB025,Arthrolysis of joint,15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB026,Arthrodesis,17100.0,20100.0,21400.0,SB,68480.0,64320.0,54720.0,85600.0
SB026,Arthrodesis,17100.0,20100.0,21400.0,SB,68480.0,64320.0,54720.0,85600.0
SB026,Arthrodesis,17100.0,20100.0,21400.0,SB,68480.0,64320.0,54720.0,85600.0
SB026,Arthrodesis,17100.0,20100.0,21400.0,SB,68480.0,64320.0,54720.0,85600.0
SB026,Arthrodesis,27000.0,31600.0,33800.0,SB,108160.0,101120.0,86400.0,135200.0
SB026,Arthrodesis,27000.0,31600.0,33800.0,SB,108160.0,101120.0,86400.0,135200.0
SB026,Arthrodesis,17400.0,20400.0,21800.0,SB,69760.0,65280.0,55680.0,87200.0
SB027,Disarticulation,31300.0,35500.0,37500.0,SB,120000.0,113600.0,100160.0,150000.0
SB027,Disarticulation,25000.0,29300.0,31300.0,SB,100160.0,93760.0,80000.0,125200.0
SB028,"Closed reduction of
joint dislocation",11400.0,13400.0,14300.0,SB,45760.0,42880.0,36480.0,57200.0
SB028,"Closed reduction of
joint dislocation",5500.0,6500.0,6900.0,SB,22080.0,20800.0,17600.0,27600.0
SB028,"Closed reduction of
joint dislocation",13200.0,15500.0,16500.0,SB,52800.0,49600.0,42240.0,66000.0
SB028,"Closed reduction of
joint dislocation",11400.0,13400.0,14300.0,SB,45760.0,42880.0,36480.0,57200.0
SB029,"Open Reduction of
Small Joint",8500.0,10000.0,10700.0,SB,34240.0,32000.0,27200.0,42800.0
SB030,Tension Band Wiring,13000.0,15300.0,16300.0,SB,52160.0,48960.0,41600.0,65200.0
SB031,Hemiarthroplasty,17400.0,20400.0,21800.0,SB,69760.0,65280.0,55680.0,87200.0
SB031,Hemiarthroplasty,17400.0,20400.0,21800.0,SB,69760.0,65280.0,55680.0,87200.0
SB031,Hemiarthroplasty,17400.0,20400.0,21800.0,SB,69760.0,65280.0,55680.0,87200.0
SB032,"AC Joint
reconstruction /
Stabilization",20500.0,24000.0,25700.0,SB,82240.0,76800.0,65600.0,102800.0
SB032,"AC Joint
reconstruction /
Stabilization",20500.0,24000.0,25700.0,SB,82240.0,76800.0,65600.0,102800.0
SB032,"AC Joint
reconstruction /
Stabilization",20500.0,24000.0,25700.0,SB,82240.0,76800.0,65600.0,102800.0
SB032,"AC Joint
reconstruction /
Stabilization",20500.0,24000.0,25700.0,SB,82240.0,76800.0,65600.0,102800.0
SB032,"AC Joint
reconstruction /
Stabilization",20500.0,24000.0,25700.0,SB,82240.0,76800.0,65600.0,102800.0
SB032,"AC Joint
reconstruction /
Stabilization",20500.0,24000.0,25700.0,SB,82240.0,76800.0,65600.0,102800.0
SB033,"Excision Arthoplasty of
Femur head",17500.0,20500.0,21900.0,SB,70080.0,65600.0,56000.0,87600.0
SB034,"Open Reduction of
CDH",20000.0,23400.0,25000.0,SB,80000.0,74880.0,64000.0,100000.0
SB035,Patellectomy,11000.0,12900.0,13800.0,SB,44160.0,41280.0,35200.0,55200.0
SB036,"Arthroscopic Meniscus
Repair /
Meniscectomy",12000.0,14100.0,15000.0,SB,48000.0,45120.0,38400.0,60000.0
SB037,Elbow replacement,27300.0,31900.0,34100.0,SB,109120.0,102080.0,87360.0,136400.0
SB038,Total Hip Replacement,61600.0,69900.0,73900.0,SB,236480.0,223680.0,197120.0,295600.0
SB038,Total Hip Replacement,46300.0,52600.0,55500.0,SB,177600.0,168320.0,148160.0,222000.0
SB038,Total Hip Replacement,63700.0,72300.0,76400.0,SB,244480.0,231360.0,203840.0,305600.0
SB038,Total Hip Replacement,78600.0,89200.0,94300.0,SB,301760.0,285440.0,251520.0,377200.0
SB039,"Total Knee
Replacement",36400.0,41300.0,43600.0,SB,139520.0,132160.0,116480.0,174400.0
SB039,"Total Knee
Replacement",44600.0,50600.0,53500.0,SB,171200.0,161920.0,142720.0,214000.0
SB040,"Bone Tumour Excision
(malignant) including
GCT + Joint
replacement
(depending upon type
of joint and implant)",81300.0,92300.0,97500.0,SB,312000.0,295360.0,260160.0,390000.0
SB041,"Bone Tumour Excision
+ reconstruction",37500.0,42600.0,45000.0,SB,144000.0,136320.0,120000.0,180000.0
SB042,"Bone Tumour (benign)
curettage / Excision
and bone grafting",27700.0,31400.0,33200.0,SB,106240.0,100480.0,88640.0,132800.0
SB043,"Single Stage
Amputation",15400.0,18100.0,19300.0,SB,61760.0,57920.0,49280.0,77200.0
SB043,"Single Stage
Amputation",16200.0,19000.0,20300.0,SB,64960.0,60800.0,51840.0,81200.0
SB043,"Single Stage
Amputation",18100.0,21200.0,22700.0,SB,72640.0,67840.0,57920.0,90800.0
SB043,"Single Stage
Amputation",18600.0,21800.0,23300.0,SB,74560.0,69760.0,59520.0,93200.0
SB043,"Single Stage
Amputation",18600.0,21800.0,23300.0,SB,74560.0,69760.0,59520.0,93200.0
SB043,"Single Stage
Amputation",18600.0,21800.0,23300.0,SB,74560.0,69760.0,59520.0,93200.0
SB043,"Single Stage
Amputation",18600.0,21800.0,23300.0,SB,74560.0,69760.0,59520.0,93200.0
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800.0,87040.0,74240.0,116000.0
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800.0,87040.0,74240.0,116000.0
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800.0,87040.0,74240.0,116000.0
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800.0,87040.0,74240.0,116000.0
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800.0,87040.0,74240.0,116000.0
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800.0,87040.0,74240.0,116000.0
SB044,Two Stage Amputation,23200.0,27200.0,29000.0,SB,92800.0,87040.0,74240.0,116000.0
SB045,"Amputation - Fingers /
Toes",13500.0,15800.0,16900.0,SB,54080.0,50560.0,43200.0,67600.0
SB045,"Amputation - Fingers /
Toes",13500.0,15800.0,16900.0,SB,54080.0,50560.0,43200.0,67600.0
SB046,"Tendon Grafting /
Repair",15600.0,18300.0,19500.0,SB,62400.0,58560.0,49920.0,78000.0
SB046,"Tendon Grafting /
Repair",15600.0,18300.0,19500.0,SB,62400.0,58560.0,49920.0,78000.0
SB047,"Tendon Release /
Tenotomy",5000.0,5900.0,6300.0,SB,20160.0,18880.0,16000.0,25200.0
SB048,Tenolysis,5000.0,5900.0,6300.0,SB,20160.0,18880.0,16000.0,25200.0
SB049,"Reconstruction of
Cruciate Ligament with
implant and brace",32200.0,36500.0,38600.0,SB,123520.0,116800.0,103040.0,154400.0
SB049,"Reconstruction of
Cruciate Ligament with
implant and brace",32200.0,36500.0,38600.0,SB,123520.0,116800.0,103040.0,154400.0
SB050,Fasciotomy,10500.0,12300.0,13200.0,SB,42240.0,39360.0,33600.0,52800.0
SB051,"Duputryen’s
Contracture release +
rehabilitation",13800.0,15700.0,16500.0,SB,52800.0,50240.0,44160.0,66000.0
SB052,"Debridement &
Closure of injuries -
contused lacerated
wounds",15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB052,"Debridement &
Closure of injuries -
contused lacerated
wounds",4900.0,5800.0,6100.0,SB,19520.0,18560.0,15680.0,24400.0
SB053,"Sequestectomy /
Curettage",10000.0,11700.0,12500.0,SB,40000.0,37440.0,32000.0,50000.0
SB054,"Spine deformity
correction",0.0,0.0,0.0,SB,0.0,0.0,0.0,0.0
SB055,Osteotomy,18000.0,21100.0,22500.0,SB,72000.0,67520.0,57600.0,90000.0
SB055,Osteotomy,10000.0,11700.0,12500.0,SB,40000.0,37440.0,32000.0,50000.0
SB056,"Pelvic Osteotomy and
fixation",20000.0,23400.0,25000.0,SB,80000.0,74880.0,64000.0,100000.0
SB057,High Tibial Osteotomy,16000.0,18800.0,20000.0,SB,64000.0,60160.0,51200.0,80000.0
SB058,Ilizarov Fixation,15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB059,"Limb Lengthening /
Bone Transport by
Ilizarov",23700.0,27800.0,29700.0,SB,95040.0,88960.0,75840.0,118800.0
SB060,"Growth Modulation
and fixation",5700.0,6600.0,7100.0,SB,22720.0,21120.0,18240.0,28400.0
SB061,"Corrective Surgery for
foot deformities",15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB061,"Corrective Surgery for
foot deformities",15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB062,"Correction of club foot
per cast",5700.0,6700.0,7200.0,SB,23040.0,21440.0,18240.0,28800.0
SB063,"Corrective Surgery in
Club Foot / JESS
Fixator",12000.0,14100.0,15000.0,SB,48000.0,45120.0,38400.0,60000.0
SB064,"Excision of
Osteochondroma /
Exostosis",10000.0,11700.0,12500.0,SB,40000.0,37440.0,32000.0,50000.0
SB064,"Excision of
Osteochondroma /
Exostosis",10000.0,11700.0,12500.0,SB,40000.0,37440.0,32000.0,50000.0
SB065,Excision of Bursa,3000.0,3600.0,3800.0,SB,12160.0,11520.0,9600.0,15200.0
SB066,"Nerve Transposition /
Release / Neurolysis",13000.0,15300.0,16300.0,SB,52160.0,48960.0,41600.0,65200.0
SB066,"Nerve Transposition /
Release / Neurolysis",13000.0,15300.0,16300.0,SB,52160.0,48960.0,41600.0,65200.0
SB066,"Nerve Transposition /
Release / Neurolysis",13000.0,15300.0,16300.0,SB,52160.0,48960.0,41600.0,65200.0
SB067,Nerve Repair Surgery,13800.0,16200.0,17300.0,SB,55360.0,51840.0,44160.0,69200.0
SB068,Nerve root block,3000.0,3600.0,3800.0,SB,12160.0,11520.0,9600.0,15200.0
SB069,"Exploration and Ulnar
nerve Repair",9800.0,11500.0,12300.0,SB,39360.0,36800.0,31360.0,49200.0
SB070,"Implant Removal
under LA",5000.0,5900.0,6300.0,SB,20160.0,18880.0,16000.0,25200.0
SB070,"Implant Removal
under LA",5000.0,5900.0,6300.0,SB,20160.0,18880.0,16000.0,25200.0
SB071,"Implant Removal
under RA / GA",15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB071,"Implant Removal
under RA / GA",15000.0,17600.0,18800.0,SB,60160.0,56320.0,48000.0,75200.0
SB072,Core Decompression,14100.0,16500.0,17600.0,SB,56320.0,52800.0,45120.0,70400.0
SB074,"Arthroscopy / open -
synovectomy",10000.0,11700.0,12500.0,SB,40000.0,37440.0,32000.0,50000.0
SB002,Application of Traction,5000.0,5900.0,6300.0,SB,20160.0,18880.0,16000.0,25200.0
SB002,Application of Traction,2000.0,2400.0,2500.0,SB,8000.0,7680.0,6400.0,10000.0
SB003,"Application of P.O.P.
casts",2200.0,2600.0,2800.0,SB,8960.0,8320.0,7040.0,11200.0
SB012,Fracture Head radius,10000.0,11700.0,12500.0,SB,40000.0,37440.0,32000.0,50000.0
SB015,"Fracture Condyle -
Humerus - ORIF",8500.0,10000.0,10700.0,SB,34240.0,32000.0,27200.0,42800.0
SB038,Total Hip Replacement,52500.0,61500.0,65700.0,SB,210240.0,196800.0,168000.0,262800.0
SB054,"Spine deformity
correction",0.0,0.0,0.0,SB,0.0,0.0,0.0,0.0
SC070,"Bone tumors / soft
tissue sarcomas:
surgery",52800.0,60000.0,63400.0,SC,202880.0,192000.0,168960.0,253600.0
SG092,Tendon Transfer,25000.0,28400.0,30000.0,SG,96000.0,90880.0,80000.0,120000.0
SN032,"Thoracic / Lumbar
Corpectomy with
fusion",93800.0,106500.0,112500.0,SN,360000.0,340800.0,300160.0,450000.0
SN034,Laminectomy,62500.0,71000.0,75000.0,SN,240000.0,227200.0,200000.0,300000.0
SN034,Laminectomy,68000.0,77300.0,81600.0,SN,261120.0,247360.0,217600.0,326400.0
SN046,"Carpal Tunnel
Release",18800.0,21300.0,22500.0,SN,72000.0,68160.0,60160.0,90000.0
SB068,Nerve root block,3000.0,3600.0,3800.0,SB,12160.0,11520.0,9600.0,15200.0
ST001,"Conservative
Management of Head
Injury",0.0,0.0,1300.0,ST,4160.0,0.0,0.0,5200.0
ST001,"Conservative
Management of Head
Injury",0.0,5900.0,6300.0,ST,20160.0,18880.0,0.0,25200.0
ST002,"Head injury with repair
of Facio-Maxillary
Injury & fixations
(including implants)",38800.0,44100.0,46500.0,ST,148800.0,141120.0,124160.0,186000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000.0,272640.0,240000.0,360000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",75000.0,85200.0,90000.0,ST,288000.0,272640.0,240000.0,360000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000.0,340800.0,300160.0,450000.0
ST003,"Craniotomy and
evacuation of
Haematoma with
fixation of fracture of
long bone",93800.0,106500.0,112500.0,ST,360000.0,340800.0,300160.0,450000.0
ST004,"Management of Chest
injury with fracture of
Long bone",30000.0,35100.0,37500.0,ST,120000.0,112320.0,96000.0,150000.0
ST004,"Management of Chest
injury with fracture of
Long bone",45000.0,52700.0,56300.0,ST,180160.0,168640.0,144000.0,225200.0
ST005,"Management of
Visceral injury and
fracture long bone",37500.0,42600.0,45000.0,ST,144000.0,136320.0,120000.0,180000.0
ST005,"Management of
Visceral injury and
fracture long bone",56300.0,63900.0,67500.0,ST,216000.0,204480.0,180160.0,270000.0
ST006,"Internal fixation of
Pelviacetabular
fracture",40000.0,46800.0,50000.0,ST,160000.0,149760.0,128000.0,200000.0
ST007,"Internal fixation with
Flap cover Surgery for
wound in compound
fracture",40000.0,46800.0,50000.0,ST,160000.0,149760.0,128000.0,200000.0
ST008,"Emergency tendons
repair ± Peripheral
Nerve repair/
reconstructive surgery",37500.0,42600.0,45000.0,ST,144000.0,136320.0,120000.0,180000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",0.0,14200.0,15000.0,ST,48000.0,45440.0,0.0,60000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",0.0,14200.0,15000.0,ST,48000.0,45440.0,0.0,60000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000.0,187200.0,160000.0,250000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",50000.0,58500.0,62500.0,ST,200000.0,187200.0,160000.0,250000.0
ST009,"Management of Nerve
Plexus / Tendon
injuries",20000.0,23400.0,25000.0,ST,80000.0,74880.0,64000.0,100000.0
ST010,"Plexus injury along
with Vascular injury
repair / graft",0.0,14200.0,15000.0,ST,48000.0,45440.0,0.0,60000.0
ST010,"Plexus injury along
with Vascular injury
repair / graft",75000.0,85200.0,90000.0,ST,288000.0,272640.0,240000.0,360000.0
SC001,Glossectomy,88300.0,100300.0,105900.0,SC,338880.0,320960.0,282560.0,423600.0
SC001,Glossectomy,103600.0,117700.0,124300.0,SC,397760.0,376640.0,331520.0,497200.0
SC002,Palatectomy,56400.0,64000.0,67600.0,SC,216320.0,204800.0,180480.0,270400.0
SC002,Palatectomy,64400.0,73100.0,77200.0,SC,247040.0,233920.0,206080.0,308800.0
SC003,Maxillectomy,76000.0,86300.0,91200.0,SC,291840.0,276160.0,243200.0,364800.0
SC003,Maxillectomy,67200.0,83900.0,83900.0,SC,268480.0,268480.0,215040.0,335600.0
SC003,Maxillectomy,83900.0,95300.0,100700.0,SC,322240.0,304960.0,268480.0,402800.0
SC004,"Composite resection
(Oral Cavity)",54600.0,62100.0,65600.0,SC,209920.0,198720.0,174720.0,262400.0
SC005,"Oesophageal /
Tracheal stenting",82700.0,93900.0,99200.0,SC,317440.0,300480.0,264640.0,396800.0
SC005,"Oesophageal /
Tracheal stenting",82700.0,93900.0,99200.0,SC,317440.0,300480.0,264640.0,396800.0
SC006,"Transthoracic
esophagectomy: 2F /
3F",128900.0,146400.0,154700.0,SC,495040.0,468480.0,412480.0,618800.0
SC006,"Transthoracic
esophagectomy: 2F /
3F",128900.0,146400.0,154700.0,SC,495040.0,468480.0,412480.0,618800.0
SC007,"Gastric pull-up /
Jejunal Graft",102000.0,115900.0,122400.0,SC,391680.0,370880.0,326400.0,489600.0
SC008,"Radical Small Bowel
Resection",97100.0,110300.0,116500.0,SC,372800.0,352960.0,310720.0,466000.0
SC008,"Radical Small Bowel
Resection",129500.0,147100.0,155300.0,SC,496960.0,470720.0,414400.0,621200.0
SC009,"Intersphincteric
resection",87800.0,99700.0,105300.0,SC,336960.0,319040.0,280960.0,421200.0
SC009,"Intersphincteric
resection",87800.0,99700.0,105300.0,SC,336960.0,319040.0,280960.0,421200.0
SC010,"Surgery for Abdominal
wall tumour",57700.0,65500.0,69200.0,SC,221440.0,209600.0,184640.0,276800.0
SC010,"Surgery for Abdominal
wall tumour",85000.0,96500.0,102000.0,SC,326400.0,308800.0,272000.0,408000.0
SC011,"Exploratory
laparotomy f / b
diversion stoma /
bypass",76100.0,86400.0,91300.0,SC,292160.0,276480.0,243520.0,365200.0
SC011,"Exploratory
laparotomy f / b
diversion stoma /
bypass",76100.0,86400.0,91300.0,SC,292160.0,276480.0,243520.0,365200.0
SC012,"Abdominoperineal
resection",86900.0,98700.0,104200.0,SC,333440.0,315840.0,278080.0,416800.0
SC012,"Abdominoperineal
resection",86900.0,98700.0,104200.0,SC,333440.0,315840.0,278080.0,416800.0
SC013,Omentectomy,35600.0,40500.0,42800.0,SC,136960.0,129600.0,113920.0,171200.0
SC014,"Procedures Requiring
Bypass Techniques",61400.0,69700.0,73600.0,SC,235520.0,223040.0,196480.0,294400.0
SC015,"Segmentectomy -
hepatobiliary system",69300.0,78700.0,83100.0,SC,265920.0,251840.0,221760.0,332400.0
SC016,"Radical / Revision
Cholecystectomy",86900.0,98700.0,104200.0,SC,333440.0,315840.0,278080.0,416800.0
SC016,"Radical / Revision
Cholecystectomy",86900.0,98700.0,104200.0,SC,333440.0,315840.0,278080.0,416800.0
SC017,"Enucleation of
pancreatic neoplasm",59800.0,67900.0,71700.0,SC,229440.0,217280.0,191360.0,286800.0
SC018,"Hepatoblastoma
Excision",85300.0,96900.0,102400.0,SC,327680.0,310080.0,272960.0,409600.0
SC019,"Hemipelvectomy -
Internal",92600.0,105200.0,111200.0,SC,355840.0,336640.0,296320.0,444800.0
SC020,Pelvic Exenteration,129600.0,147200.0,155500.0,SC,497600.0,471040.0,414720.0,622000.0
SC020,Pelvic Exenteration,129600.0,147200.0,155500.0,SC,497600.0,471040.0,414720.0,622000.0
SC020,Pelvic Exenteration,129600.0,147200.0,155500.0,SC,497600.0,471040.0,414720.0,622000.0
SC020,Pelvic Exenteration,129600.0,147200.0,155500.0,SC,497600.0,471040.0,414720.0,622000.0
SC021,Wilms tumors: surgery,57000.0,64700.0,68400.0,SC,218880.0,207040.0,182400.0,273600.0
SC022,"Ureteric end to end
anastomosis",44000.0,50000.0,52800.0,SC,168960.0,160000.0,140800.0,211200.0
SC023,"Distal ureterectomy
with reimplantation",44500.0,50500.0,53400.0,SC,170880.0,161600.0,142400.0,213600.0
SC024,Radical cystectomy,125100.0,142100.0,150100.0,SC,480320.0,454720.0,400320.0,600400.0
SC024,Radical cystectomy,162200.0,184200.0,194600.0,SC,622720.0,589440.0,519040.0,778400.0
SC024,Radical cystectomy,162200.0,184200.0,194600.0,SC,622720.0,589440.0,519040.0,778400.0
SC024,Radical cystectomy,185700.0,211000.0,222800.0,SC,712960.0,675200.0,594240.0,891200.0
SC024,Radical cystectomy,185700.0,211000.0,222800.0,SC,712960.0,675200.0,594240.0,891200.0
SC024,Radical cystectomy,144700.0,164300.0,173600.0,SC,555520.0,525760.0,463040.0,694400.0
SC024,Radical cystectomy,97100.0,110300.0,116500.0,SC,372800.0,352960.0,310720.0,466000.0
SC024,Radical cystectomy,96800.0,109900.0,116100.0,SC,371520.0,351680.0,309760.0,464400.0
SC024,Radical cystectomy,96800.0,109900.0,116100.0,SC,371520.0,351680.0,309760.0,464400.0
SC025,Channel TURP,38300.0,43500.0,46000.0,SC,147200.0,139200.0,122560.0,184000.0
SC026,Radical Urethrectomy,48600.0,55200.0,58400.0,SC,186880.0,176640.0,155520.0,233600.0
SC027,"Penile preserving
surgery
(WLE, Glansectomy,
Laser)",36100.0,41000.0,43400.0,SC,138880.0,131200.0,115520.0,173600.0
SC028,"Excision of
undescended
testicular mass",35700.0,40500.0,42800.0,SC,136960.0,129600.0,114240.0,171200.0
SC029,"Germ Cell Tumour
Excision",44500.0,50500.0,53400.0,SC,170880.0,161600.0,142400.0,213600.0
MG098,PET scan,0.0,0.0,0.0,MG,0.0,0.0,0.0,0.0
SG081,Lobectomy,32900.0,38400.0,41100.0,SG,131520.0,122880.0,105280.0,164400.0
SG081,Lobectomy,32900.0,38400.0,41100.0,SG,131520.0,122880.0,105280.0,164400.0
SC031,Leiomyoma excision,98300.0,111600.0,117900.0,SC,377280.0,357120.0,314560.0,471600.0
SC031,Leiomyoma excision,98300.0,111600.0,117900.0,SC,377280.0,357120.0,314560.0,471600.0
SC032,Radical Hysterectomy,53600.0,60900.0,64300.0,SC,205760.0,194880.0,171520.0,257200.0
SC032,Radical Hysterectomy,53600.0,60900.0,64300.0,SC,205760.0,194880.0,171520.0,257200.0
SC032,Radical Hysterectomy,38500.0,43700.0,46100.0,SC,147520.0,139840.0,123200.0,184400.0
SC032,Radical Hysterectomy,38500.0,43700.0,46100.0,SC,147520.0,139840.0,123200.0,184400.0
SC032,Radical Hysterectomy,53600.0,60900.0,64300.0,SC,205760.0,194880.0,171520.0,257200.0
SC032,Radical Hysterectomy,53600.0,60900.0,64300.0,SC,205760.0,194880.0,171520.0,257200.0
SC032,Radical Hysterectomy,88100.0,100100.0,105700.0,SC,338240.0,320320.0,281920.0,422800.0
SC033,Radical vaginectomy,48100.0,54700.0,57800.0,SC,184960.0,175040.0,153920.0,231200.0
SC034,"Vulvectomy +
reconstruction
procedures",72500.0,82300.0,87000.0,SC,278400.0,263360.0,232000.0,348000.0
SC035,Radical Trachelectomy,59700.0,67800.0,71600.0,SC,229120.0,216960.0,191040.0,286400.0
SC036,"Sacral Tumour
Excision",143000.0,162400.0,171600.0,SC,549120.0,519680.0,457600.0,686400.0
SC036,"Sacral Tumour
Excision",122400.0,139100.0,146900.0,SC,470080.0,445120.0,391680.0,587600.0
SC037,"Resection of
nasopharyngeal
tumour",70100.0,79600.0,84100.0,SC,269120.0,254720.0,224320.0,336400.0
SC038,Total Pharyngectomy,67400.0,76600.0,80900.0,SC,258880.0,245120.0,215680.0,323600.0
SC039,"Parapharyngeal
Tumour Excision",47800.0,54300.0,57300.0,SC,183360.0,173760.0,152960.0,229200.0
SC040,Laryngectomy,94500.0,107400.0,113400.0,SC,362880.0,343680.0,302400.0,453600.0
SC040,Laryngectomy,94100.0,106900.0,112900.0,SC,361280.0,342080.0,301120.0,451600.0
SC041,Tracheal resection,65900.0,74900.0,79100.0,SC,253120.0,239680.0,210880.0,316400.0
SC042,"Tracheal / Carinal
resection",96800.0,110000.0,116200.0,SC,371840.0,352000.0,309760.0,464800.0
SC043,"Tracheal Stenosis
(End to end
Anastamosis) (Throat)",50000.0,56800.0,60000.0,SC,192000.0,181760.0,160000.0,240000.0
SC044,"Central airway tumour
debulking",35100.0,39900.0,42100.0,SC,134720.0,127680.0,112320.0,168400.0
SC045,"Diagnostic
thoracoscopy",25900.0,29500.0,31100.0,SC,99520.0,94400.0,82880.0,124400.0
SC046,"Sleeve resection of
lung cancer",114800.0,130400.0,137700.0,SC,440640.0,417280.0,367360.0,550800.0
SC047,Mediastinoscopy,54000.0,61300.0,64800.0,SC,207360.0,196160.0,172800.0,259200.0
SC047,Mediastinoscopy,54000.0,61300.0,64800.0,SC,207360.0,196160.0,172800.0,259200.0
SC048,"Removal of Chest
Wall Tumour",109800.0,124700.0,131700.0,SC,421440.0,399040.0,351360.0,526800.0
SC048,"Removal of Chest
Wall Tumour",124200.0,141100.0,149000.0,SC,476800.0,451520.0,397440.0,596000.0
SC049,"Pleurectomy
Decortication",64200.0,72900.0,77000.0,SC,246400.0,233280.0,205440.0,308000.0
SC050,"Chamberlain
procedure",30700.0,34900.0,36800.0,SC,117760.0,111680.0,98240.0,147200.0
SC051,"Extrapleural
pneumonectomy",108200.0,122900.0,129900.0,SC,415680.0,393280.0,346240.0,519600.0
SC052,Pneumonectomy,95100.0,108100.0,114100.0,SC,365120.0,345920.0,304320.0,456400.0
SC053,Lung metastectomy,73900.0,83900.0,88600.0,SC,283520.0,268480.0,236480.0,354400.0
SC053,Lung metastectomy,73900.0,83900.0,88600.0,SC,283520.0,268480.0,236480.0,354400.0
SC054,Thoracostomy,29600.0,33600.0,35500.0,SC,113600.0,107520.0,94720.0,142000.0
